,cnt,season,mnth,temp,atemp,hum
4972,236,0.0,0.9130434782608695,0.6515,0.61,0.42106500528976143
4973,66,0.0,0.5217391304347826,0.2727,0.75,0.3508875044081345
4974,214,1.0,0.43478260869565216,0.7424,0.52,0.15786998942047725
4975,9,0.0,0.21739130434782608,0.3333,0.87,0.38603502997531447
4976,175,0.0,0.8695652173913043,0.3485,0.66,0.12284001410603033
4977,258,1.0,0.4782608695652174,0.4697,0.23,0.0
4978,225,1.0,0.6086956521739131,0.5303,0.78,0.0
4979,3,0.0,0.17391304347826086,0.5606,0.94,0.22804749030210414
4980,98,0.0,0.5217391304347826,0.303,0.76,0.298224991183731
4981,604,0.0,0.7391304347826086,0.6061,0.65,0.49124250617138826
4982,191,1.0,0.6521739130434783,0.3333,0.45,0.15786998942047725
4983,178,0.0,0.6521739130434783,0.6970000000000001,0.29,0.3508875044081345
4984,569,1.0,0.5652173913043478,0.7424,0.49,0.42106500528976143
4985,208,0.0,0.3913043478260869,0.6667,0.74,0.19301751498765723
4986,97,1.0,0.8260869565217391,0.2424,0.61,0.298224991183731
4987,7,0.0,0.043478260869565216,0.19699999999999998,0.69,0.2631950158692841
4988,18,0.0,0.21739130434782608,0.6515,0.54,0.33337251675091106
4989,131,0.0,0.43478260869565216,0.6061,0.69,0.10532502644880687
4990,214,1.0,0.4782608695652174,0.7273,0.66,0.10532502644880687
4991,171,1.0,1.0,0.6212,0.5,0.22804749030210414
4992,796,1.0,0.7826086956521738,0.6667,0.48,0.19301751498765723
4993,294,1.0,0.5652173913043478,0.7121,0.49,0.22804749030210414
4994,230,1.0,0.6086956521739131,0.7576,0.34,0.2631950158692841
4995,7,1.0,0.2608695652173913,0.3636,0.93,0.10532502644880687
4996,402,0.0,0.6956521739130435,0.6364,0.45,0.10532502644880687
4997,264,1.0,0.9565217391304348,0.5909,0.73,0.33337251675091106
4998,79,0.0,0.43478260869565216,0.2121,0.51,0.33337251675091106
4999,445,1.0,0.5217391304347826,0.4242,0.67,0.2631950158692841
5000,47,1.0,0.9565217391304348,0.5758,0.83,0.3508875044081345
5001,497,1.0,0.8260869565217391,0.7424,0.36,0.15786998942047725
5002,189,0.0,0.9130434782608695,0.6212,0.57,0.10532502644880687
5003,317,0.0,0.8260869565217391,0.6667,0.48,0.15786998942047725
5004,58,0.0,0.2608695652173913,0.19699999999999998,0.69,0.22804749030210414
5005,207,1.0,0.9565217391304348,0.6970000000000001,0.7,0.10532502644880687
5006,189,1.0,0.9565217391304348,0.5455,0.49,0.298224991183731
5007,287,1.0,0.43478260869565216,0.4091,0.87,0.15786998942047725
5008,84,0.0,0.43478260869565216,0.3182,0.42,0.298224991183731
5009,75,0.0,0.9130434782608695,0.4394,0.88,0.33337251675091106
5010,521,1.0,0.7826086956521738,0.5,0.39,0.2631950158692841
5011,182,0.0,0.8695652173913043,0.4242,0.67,0.5789349947102387
5012,5,0.0,0.17391304347826086,0.2121,0.74,0.12284001410603033
5013,8,1.0,0.13043478260869565,0.5455,0.68,0.22804749030210414
5014,11,0.0,0.08695652173913043,0.0606,0.46,0.5439050193957917
5015,54,0.0,0.9130434782608695,0.2727,0.38,0.2631950158692841
5016,75,1.0,0.4782608695652174,0.1364,0.37,0.6140825202774186
5017,321,1.0,0.8695652173913043,0.5303,0.46,0.15786998942047725
5018,249,1.0,0.4782608695652174,0.7273,0.46,0.22804749030210414
5019,1,0.0,0.17391304347826086,0.3485,0.57,0.0
5020,8,0.0,0.21739130434782608,0.6818,0.69,0.0
5021,559,1.0,0.4782608695652174,0.6212,0.47,0.19301751498765723
5022,678,1.0,0.5652173913043478,0.6212,0.33,0.3508875044081345
5023,173,1.0,0.6956521739130435,0.5758,0.89,0.33337251675091106
5024,208,0.0,0.6956521739130435,0.3182,0.45,0.22804749030210414
5025,44,0.0,0.6086956521739131,0.4848,0.82,0.33337251675091106
5026,149,1.0,0.9565217391304348,0.4091,0.47,0.22804749030210414
5027,302,0.0,0.6521739130434783,0.8029999999999999,0.31,0.15786998942047725
5028,402,1.0,0.6956521739130435,0.4848,0.31,0.22804749030210414
5029,189,1.0,0.9130434782608695,0.4848,0.36,0.0
5030,147,1.0,1.0,0.6061,0.83,0.19301751498765723
5031,206,1.0,0.6521739130434783,0.2273,0.27,0.22804749030210414
5032,277,0.0,0.8695652173913043,0.7273,0.74,0.10532502644880687
5033,306,1.0,0.8260869565217391,0.4242,0.26,0.0
5034,285,1.0,0.6521739130434783,0.7727,0.49,0.3508875044081345
5035,389,1.0,0.30434782608695654,0.2121,0.51,0.3508875044081345
5036,187,1.0,0.8695652173913043,0.3182,0.49,0.22804749030210414
5037,304,1.0,0.8260869565217391,0.3333,0.46,0.3508875044081345
5038,173,0.0,0.6521739130434783,0.6364,0.39,0.42106500528976143
5039,213,1.0,0.5652173913043478,0.4242,0.5,0.2631950158692841
5040,42,1.0,0.21739130434782608,0.2576,0.69,0.0
5041,255,1.0,0.3913043478260869,0.3333,0.87,0.10532502644880687
5042,33,1.0,0.21739130434782608,0.5152,0.88,0.12284001410603033
5043,460,1.0,0.6956521739130435,0.6667,0.54,0.298224991183731
5044,167,0.0,0.6086956521739131,0.7576,0.55,0.19301751498765723
5045,722,1.0,0.7391304347826086,0.7424,0.3,0.19301751498765723
5046,51,0.0,0.13043478260869565,0.5909,0.78,0.0
5047,161,0.0,0.7391304347826086,0.1212,0.28,0.42106500528976143
5048,16,1.0,0.2608695652173913,0.6061,0.65,0.19301751498765723
5049,287,0.0,0.8260869565217391,0.6970000000000001,0.74,0.298224991183731
5050,26,0.0,0.8695652173913043,0.2879,0.87,0.7544375220406725
5051,60,1.0,0.9130434782608695,0.2424,0.56,0.5789349947102387
5052,507,1.0,0.7826086956521738,0.4091,0.94,0.10532502644880687
5053,407,0.0,0.6521739130434783,0.6364,0.51,0.19301751498765723
5054,281,1.0,0.5217391304347826,0.2727,0.45,0.2631950158692841
5055,91,0.0,0.9565217391304348,0.6212,0.5,0.33337251675091106
5056,107,0.0,0.34782608695652173,0.4545,0.88,0.0
5057,20,1.0,0.043478260869565216,0.2879,0.42,0.5789349947102387
5058,482,1.0,0.8260869565217391,0.4848,0.18,0.298224991183731
5059,80,0.0,0.0,0.6667,0.84,0.33337251675091106
5060,516,1.0,0.8260869565217391,0.7121,0.62,0.12284001410603033
5061,24,0.0,0.21739130434782608,0.5455,0.94,0.298224991183731
5062,492,1.0,0.8260869565217391,0.7121,0.62,0.33337251675091106
5063,120,0.0,0.7826086956521738,0.1212,0.3,0.298224991183731
5064,251,0.0,0.30434782608695654,0.3333,0.81,0.0
5065,123,1.0,0.3913043478260869,0.5909,0.94,0.15786998942047725
5066,25,0.0,0.13043478260869565,0.303,0.61,0.10532502644880687
5067,33,1.0,0.0,0.4697,0.82,0.19301751498765723
5068,98,1.0,0.9130434782608695,0.4545,0.47,0.298224991183731
5069,83,0.0,0.5652173913043478,0.19699999999999998,0.41,0.5263900317385682
5070,101,1.0,0.2608695652173913,0.2727,0.45,0.38603502997531447
5071,38,1.0,0.13043478260869565,0.6212,0.69,0.10532502644880687
5072,277,0.0,0.30434782608695654,0.6364,0.74,0.2631950158692841
5073,13,1.0,0.21739130434782608,0.6061,0.69,0.10532502644880687
5074,136,1.0,0.2608695652173913,0.4545,0.88,0.19301751498765723
5075,21,1.0,0.043478260869565216,0.5,0.72,0.12284001410603033
5076,93,0.0,0.4782608695652174,0.2273,0.44,0.298224991183731
5077,56,0.0,1.0,0.4394,0.67,0.19301751498765723
5078,204,1.0,0.9130434782608695,0.4091,0.58,0.22804749030210414
5079,62,0.0,1.0,0.4697,0.88,0.0
5080,178,1.0,0.34782608695652173,0.5,0.48,0.0
5081,283,1.0,0.8260869565217391,0.4545,0.51,0.10532502644880687
5082,128,0.0,0.0,0.5455,0.88,0.0
5083,125,1.0,0.3913043478260869,0.3333,0.53,0.15786998942047725
5084,186,0.0,0.5652173913043478,0.7121,0.62,0.33337251675091106
5085,173,0.0,0.5217391304347826,0.6061,0.78,0.38603502997531447
5086,368,1.0,0.8260869565217391,0.4242,0.77,0.15786998942047725
5087,246,0.0,0.5217391304347826,0.5303,0.49,0.42106500528976143
5088,13,0.0,0.17391304347826086,0.5,1.0,0.0
5089,24,0.0,0.21739130434782608,0.3939,0.87,0.15786998942047725
5090,201,1.0,0.43478260869565216,0.3333,0.61,0.19301751498765723
5091,232,0.0,0.9130434782608695,0.6667,0.48,0.22804749030210414
5092,219,1.0,0.43478260869565216,0.4091,0.87,0.33337251675091106
5093,303,1.0,0.6521739130434783,0.3485,0.71,0.19301751498765723
5094,189,1.0,0.4782608695652174,0.5758,0.78,0.0
5095,7,0.0,0.17391304347826086,0.5303,0.64,0.3508875044081345
5096,325,1.0,0.5217391304347826,0.5,0.45,0.38603502997531447
5097,218,1.0,0.34782608695652173,0.4242,0.94,0.12284001410603033
5098,35,0.0,0.13043478260869565,0.4848,0.88,0.15786998942047725
5099,300,1.0,0.5652173913043478,0.8029999999999999,0.39,0.2631950158692841
5100,269,0.0,0.6956521739130435,0.5455,0.24,0.49124250617138826
5101,175,0.0,0.5652173913043478,0.7879,0.49,0.19301751498765723
5102,7,1.0,0.2608695652173913,0.2424,0.7,0.12284001410603033
5103,203,1.0,0.5652173913043478,0.8485,0.33,0.0
5104,20,1.0,0.043478260869565216,0.303,0.53,0.33337251675091106
5105,468,1.0,0.8260869565217391,0.4697,0.39,0.33337251675091106
5106,12,0.0,0.08695652173913043,0.6818,0.7,0.0
5107,417,1.0,0.7826086956521738,0.3333,0.31,0.19301751498765723
5108,2,0.0,0.08695652173913043,0.5,1.0,0.22804749030210414
5109,281,1.0,0.6521739130434783,0.7576,0.55,0.22804749030210414
5110,44,0.0,0.6521739130434783,0.1818,0.59,0.15786998942047725
5111,334,1.0,0.6956521739130435,0.7576,0.55,0.2631950158692841
5112,269,1.0,0.3913043478260869,0.4545,0.55,0.19301751498765723
5113,221,0.0,0.5652173913043478,0.4545,0.38,0.45621253085694136
5114,229,1.0,0.5217391304347826,0.7879,0.56,0.2631950158692841
5115,216,1.0,0.43478260869565216,0.6212,0.57,0.19301751498765723
5116,35,0.0,0.9565217391304348,0.2576,0.64,0.10532502644880687
5117,233,0.0,0.7391304347826086,0.303,0.29,0.42106500528976143
5118,30,0.0,0.43478260869565216,0.5303,0.88,0.19301751498765723
5119,8,0.0,0.08695652173913043,0.1667,0.43,0.298224991183731
5120,177,1.0,0.43478260869565216,0.6061,0.69,0.33337251675091106
5121,329,0.0,0.7826086956521738,0.5,0.72,0.2631950158692841
5122,17,0.0,0.0,0.4545,0.88,0.3508875044081345
5123,193,1.0,0.6956521739130435,0.2273,0.41,0.38603502997531447
5124,76,1.0,0.0,0.6061,0.64,0.12284001410603033
5125,230,0.0,0.8695652173913043,0.5152,0.52,0.33337251675091106
5126,31,0.0,0.08695652173913043,0.3636,0.81,0.0
5127,402,1.0,0.6956521739130435,0.3333,0.46,0.19301751498765723
5128,274,0.0,0.7391304347826086,0.5455,0.88,0.2631950158692841
5129,22,0.0,0.13043478260869565,0.7576,0.66,0.10532502644880687
5130,93,0.0,0.6521739130434783,0.2121,0.47,0.19301751498765723
5131,36,1.0,0.043478260869565216,0.2273,0.44,0.22804749030210414
5132,457,1.0,0.4782608695652174,0.6818,0.62,0.33337251675091106
5133,204,0.0,0.5652173913043478,0.6818,0.58,0.49124250617138826
5134,79,0.0,0.043478260869565216,0.5455,0.94,0.10532502644880687
5135,231,0.0,0.3913043478260869,0.6970000000000001,0.74,0.2631950158692841
5136,437,1.0,0.4782608695652174,0.7879,0.56,0.49124250617138826
5137,251,1.0,0.6086956521739131,0.7424,0.38,0.38603502997531447
5138,101,0.0,0.3913043478260869,0.2121,0.86,0.10532502644880687
5139,508,1.0,0.30434782608695654,0.6061,0.61,0.12284001410603033
5140,554,0.0,0.7391304347826086,0.6212,0.53,0.0
5141,103,1.0,0.43478260869565216,0.19699999999999998,0.44,0.5263900317385682
5142,98,0.0,0.4782608695652174,0.4091,0.62,0.45621253085694136
5143,21,1.0,0.21739130434782608,0.2879,0.42,0.42106500528976143
5144,3,1.0,0.21739130434782608,0.1515,0.74,0.2631950158692841
5145,74,1.0,0.08695652173913043,0.4242,0.62,0.15786998942047725
5146,159,1.0,0.2608695652173913,0.5152,0.73,0.42106500528976143
5147,174,1.0,0.8260869565217391,0.4091,0.82,0.22804749030210414
5148,209,0.0,0.34782608695652173,0.5152,0.94,0.298224991183731
5149,1,1.0,0.13043478260869565,0.2273,0.87,0.2631950158692841
5150,495,1.0,0.43478260869565216,0.6212,0.57,0.3508875044081345
5151,148,0.0,0.9565217391304348,0.4545,0.82,0.0
5152,145,1.0,0.9565217391304348,0.5909,0.73,0.38603502997531447
5153,128,1.0,0.7391304347826086,0.3485,0.81,0.2631950158692841
5154,81,1.0,0.3913043478260869,0.1667,0.5,0.12284001410603033
5155,423,0.0,0.8260869565217391,0.6212,0.39,0.33337251675091106
5156,233,1.0,0.43478260869565216,0.6667,0.79,0.19301751498765723
5157,532,1.0,0.30434782608695654,0.6061,0.73,0.0
5158,149,0.0,0.9130434782608695,0.6364,0.79,0.0
5159,151,0.0,0.8260869565217391,0.3939,0.76,0.22804749030210414
5160,219,1.0,0.4782608695652174,0.5,0.94,0.0
5161,42,1.0,0.08695652173913043,0.2424,0.41,0.298224991183731
5162,334,0.0,0.6956521739130435,0.7121,0.28,0.0
5163,9,0.0,0.043478260869565216,0.5303,0.88,0.12284001410603033
5164,3,0.0,0.30434782608695654,0.2576,0.86,0.0
5165,39,1.0,0.2608695652173913,0.4848,0.59,0.38603502997531447
5166,81,0.0,0.8695652173913043,0.4091,0.54,0.10532502644880687
5167,410,0.0,0.7826086956521738,0.7121,0.74,0.15786998942047725
5168,585,0.0,0.7391304347826086,0.5303,0.6,0.45621253085694136
5169,392,1.0,0.5217391304347826,0.4242,0.71,0.0
5170,258,0.0,0.9130434782608695,0.7424,0.43,0.12284001410603033
5171,93,1.0,0.043478260869565216,0.4848,0.48,0.0
5172,5,0.0,0.13043478260869565,0.3485,0.71,0.22804749030210414
5173,21,1.0,0.2608695652173913,0.5606,0.88,0.3508875044081345
5174,77,0.0,0.5652173913043478,0.19699999999999998,0.37,0.45621253085694136
5175,212,1.0,0.5217391304347826,0.303,0.53,0.33337251675091106
5176,114,1.0,0.08695652173913043,0.6364,0.51,0.0
5177,37,1.0,0.30434782608695654,0.3939,0.27,0.19301751498765723
5178,303,1.0,0.5652173913043478,0.5152,0.83,0.0
5179,33,1.0,0.0,0.4091,0.43,0.15786998942047725
5180,153,0.0,0.4782608695652174,0.7576,0.46,0.0
5181,54,0.0,0.9130434782608695,0.2879,0.93,0.298224991183731
5182,25,0.0,0.043478260869565216,0.6212,0.61,0.298224991183731
5183,145,0.0,0.6086956521739131,0.6667,0.54,0.42106500528976143
5184,220,1.0,0.43478260869565216,0.6364,0.39,0.45621253085694136
5185,64,0.0,0.6521739130434783,0.3636,0.34,0.0
5186,149,0.0,0.8695652173913043,0.6212,0.46,0.15786998942047725
5187,3,0.0,0.13043478260869565,0.4697,0.63,0.2631950158692841
5188,536,1.0,0.4782608695652174,0.6667,0.51,0.0
5189,398,0.0,0.7391304347826086,0.3485,0.4,0.22804749030210414
5190,463,1.0,0.8695652173913043,0.6061,0.69,0.12284001410603033
5191,296,1.0,0.6521739130434783,0.6212,0.29,0.19301751498765723
5192,278,0.0,0.8260869565217391,0.4545,0.59,0.0
5193,144,0.0,0.7826086956521738,0.1818,0.4,0.38603502997531447
5194,179,0.0,0.8695652173913043,0.5152,0.94,0.0
5195,26,0.0,0.08695652173913043,0.5303,0.83,0.38603502997531447
5196,60,0.0,1.0,0.3485,0.53,0.19301751498765723
5197,835,1.0,0.7391304347826086,0.7121,0.36,0.19301751498765723
5198,232,1.0,0.4782608695652174,0.4242,0.41,0.10532502644880687
5199,286,1.0,0.3913043478260869,0.4545,0.77,0.298224991183731
5200,28,1.0,0.21739130434782608,0.6061,0.83,0.2631950158692841
5201,90,0.0,0.43478260869565216,0.5152,0.45,0.42106500528976143
5202,89,1.0,0.2608695652173913,0.3485,0.93,0.15786998942047725
5203,1,0.0,0.13043478260869565,0.5758,0.89,0.0
5204,416,0.0,0.8260869565217391,0.6364,0.37,0.33337251675091106
5205,54,0.0,0.0,0.6212,0.74,0.12284001410603033
5206,197,0.0,0.5217391304347826,0.3333,0.57,0.15786998942047725
5207,29,1.0,1.0,0.19699999999999998,0.43,0.10532502644880687
5208,449,0.0,0.6956521739130435,0.5909,0.78,0.10532502644880687
5209,69,0.0,0.7391304347826086,0.303,0.93,0.2631950158692841
5210,3,1.0,0.13043478260869565,0.303,0.52,0.0
5211,185,0.0,0.9130434782608695,0.6212,0.47,0.12284001410603033
5212,59,0.0,0.08695652173913043,0.4697,0.63,0.0
5213,380,0.0,0.6086956521739131,0.6818,0.66,0.19301751498765723
5214,447,1.0,0.30434782608695654,0.5,0.68,0.2631950158692841
5215,4,1.0,0.13043478260869565,0.3333,0.7,0.15786998942047725
5216,36,1.0,0.2608695652173913,0.6364,0.79,0.0
5217,24,1.0,0.21739130434782608,0.3939,0.87,0.0
5218,209,0.0,0.8260869565217391,0.4242,0.77,0.45621253085694136
5219,134,0.0,0.4782608695652174,0.7576,0.41,0.22804749030210414
5220,40,1.0,0.0,0.5303,0.73,0.298224991183731
5221,376,0.0,0.7826086956521738,0.303,0.49,0.38603502997531447
5222,476,1.0,0.6956521739130435,0.6061,0.19,0.38603502997531447
5223,5,0.0,0.13043478260869565,0.3333,0.7,0.10532502644880687
5224,277,1.0,0.9565217391304348,0.7121,0.58,0.22804749030210414
5225,336,1.0,0.8695652173913043,0.7727,0.39,0.12284001410603033
5226,63,1.0,0.3913043478260869,0.1515,0.74,0.2631950158692841
5227,174,0.0,0.4782608695652174,0.4848,0.45,0.2631950158692841
5228,110,1.0,0.3913043478260869,0.1818,0.59,0.42106500528976143
5229,169,1.0,0.2608695652173913,0.5303,0.88,0.10532502644880687
5230,101,0.0,0.8260869565217391,0.1212,0.4,0.5439050193957917
5231,2,0.0,0.08695652173913043,0.2273,0.64,0.0
5232,177,0.0,0.5652173913043478,0.3182,0.31,0.2631950158692841
5233,6,1.0,0.17391304347826086,0.5,0.88,0.15786998942047725
5234,169,0.0,0.5217391304347826,0.8333,0.53,0.0
5235,642,1.0,0.6956521739130435,0.6515,0.3,0.12284001410603033
5236,43,0.0,0.9565217391304348,0.2576,0.38,0.38603502997531447
5237,314,1.0,0.5217391304347826,0.2879,0.61,0.33337251675091106
5238,230,0.0,0.9130434782608695,0.6970000000000001,0.46,0.298224991183731
5239,134,1.0,0.34782608695652173,0.5455,0.88,0.0
5240,144,0.0,0.4782608695652174,0.5152,0.49,0.0
5241,301,0.0,0.5652173913043478,0.4848,0.34,0.5439050193957917
5242,517,1.0,0.30434782608695654,0.5303,0.6,0.2631950158692841
5243,2,1.0,0.17391304347826086,0.5909,0.89,0.45621253085694136
5244,5,0.0,0.13043478260869565,0.6212,0.74,0.22804749030210414
5245,238,1.0,0.4782608695652174,0.5303,0.37,0.22804749030210414
5246,173,0.0,0.6956521739130435,0.4091,0.62,0.5439050193957917
5247,251,1.0,0.9565217391304348,0.5303,0.43,0.10532502644880687
5248,200,0.0,0.5217391304347826,0.5152,0.39,0.42106500528976143
5249,59,1.0,0.9565217391304348,0.1667,0.74,0.3508875044081345
5250,25,0.0,1.0,0.3333,0.81,0.0
5251,1,0.0,0.17391304347826086,0.1818,0.37,0.6140825202774186
5252,16,1.0,0.30434782608695654,0.3485,0.93,0.15786998942047725
5253,178,1.0,0.4782608695652174,0.2727,0.52,0.2631950158692841
5254,120,0.0,0.6521739130434783,0.5152,1.0,0.15786998942047725
5255,3,0.0,0.2608695652173913,0.2879,0.87,0.0
5256,429,0.0,0.34782608695652173,0.2121,0.55,0.33337251675091106
5257,80,1.0,0.0,0.4394,0.94,0.33337251675091106
5258,66,0.0,0.08695652173913043,0.6667,0.84,0.2631950158692841
5259,267,1.0,0.4782608695652174,0.6667,0.58,0.10532502644880687
5260,181,1.0,0.4782608695652174,0.7273,0.43,0.38603502997531447
5261,2,0.0,0.21739130434782608,0.2273,0.6,0.38603502997531447
5262,2,1.0,0.17391304347826086,0.3485,0.61,0.0
5263,72,0.0,0.9130434782608695,0.2121,0.39,0.0
5264,12,1.0,0.08695652173913043,0.6364,0.61,0.2631950158692841
5265,156,1.0,0.8260869565217391,0.0909,0.28,0.49124250617138826
5266,134,0.0,0.5217391304347826,0.5909,0.73,0.38603502997531447
5267,381,0.0,0.6521739130434783,0.6970000000000001,0.21,0.298224991183731
5268,6,0.0,0.08695652173913043,0.4545,1.0,0.2631950158692841
5269,122,1.0,0.3913043478260869,0.2121,0.41,0.5263900317385682
5270,228,1.0,0.8695652173913043,0.2879,0.61,0.2631950158692841
5271,432,1.0,0.8695652173913043,0.5,0.52,0.12284001410603033
5272,228,0.0,0.3913043478260869,0.3636,0.87,0.0
5273,10,0.0,0.17391304347826086,0.6212,0.74,0.12284001410603033
5274,174,0.0,0.5217391304347826,0.7576,0.41,0.33337251675091106
5275,562,1.0,0.34782608695652173,0.4091,0.87,0.2631950158692841
5276,51,0.0,0.6086956521739131,0.4697,0.88,0.42106500528976143
5277,37,0.0,1.0,0.2879,0.52,0.298224991183731
5278,334,1.0,0.3913043478260869,0.4242,0.44,0.5789349947102387
5279,205,1.0,0.43478260869565216,0.2727,0.81,0.12284001410603033
5280,10,1.0,0.043478260869565216,0.2576,0.69,0.0
5281,106,0.0,0.30434782608695654,0.2121,0.64,0.10532502644880687
5282,21,0.0,0.9565217391304348,0.3182,0.87,0.19301751498765723
5283,806,1.0,0.7391304347826086,0.5,0.68,0.19301751498765723
5284,5,1.0,0.13043478260869565,0.2879,0.56,0.10532502644880687
5285,162,0.0,0.5217391304347826,0.6061,0.69,0.12284001410603033
5286,443,0.0,0.5217391304347826,0.6515,0.4,0.19301751498765723
5287,355,0.0,0.5652173913043478,0.4091,0.37,0.12284001410603033
5288,12,0.0,0.08695652173913043,0.2576,0.7,0.12284001410603033
5289,1,0.0,0.13043478260869565,0.1364,0.54,0.12284001410603033
5290,69,0.0,0.43478260869565216,0.4091,0.37,0.45621253085694136
5291,13,0.0,0.08695652173913043,0.6364,0.69,0.19301751498765723
5292,398,1.0,0.6956521739130435,0.6667,0.51,0.19301751498765723
5293,9,0.0,0.17391304347826086,0.6061,0.83,0.10532502644880687
5294,558,0.0,0.7391304347826086,0.6364,0.25,0.33337251675091106
5295,126,0.0,0.9565217391304348,0.5303,0.88,0.10532502644880687
5296,388,0.0,0.8260869565217391,0.7424,0.75,0.22804749030210414
5297,325,0.0,0.34782608695652173,0.303,0.61,0.2631950158692841
5298,29,0.0,0.21739130434782608,0.4848,0.63,0.3508875044081345
5299,144,1.0,1.0,0.4848,0.63,0.12284001410603033
5300,233,1.0,0.6086956521739131,0.9091,0.36,0.2631950158692841
5301,31,1.0,0.34782608695652173,0.1818,0.86,0.38603502997531447
5302,70,0.0,0.6086956521739131,0.2727,0.36,0.19301751498765723
5303,73,0.0,0.43478260869565216,0.3333,0.71,0.33337251675091106
5304,14,1.0,0.043478260869565216,0.5758,0.89,0.0
5305,334,1.0,0.6956521739130435,0.4242,0.5,0.42106500528976143
5306,49,0.0,0.43478260869565216,0.4242,0.94,0.38603502997531447
5307,10,0.0,0.13043478260869565,0.5455,0.94,0.0
5308,124,0.0,0.8695652173913043,0.6212,0.31,0.22804749030210414
5309,423,0.0,0.5652173913043478,0.7121,0.49,0.0
5310,17,1.0,0.08695652173913043,0.6212,0.61,0.10532502644880687
5311,54,0.0,0.43478260869565216,0.2121,0.51,0.19301751498765723
5312,710,1.0,0.7826086956521738,0.6061,0.69,0.33337251675091106
5313,61,0.0,0.6956521739130435,0.2273,0.87,0.22804749030210414
5314,5,0.0,0.17391304347826086,0.2273,0.59,0.0
5315,11,1.0,0.08695652173913043,0.4545,0.63,0.45621253085694136
5316,713,1.0,0.34782608695652173,0.5909,0.73,0.6140825202774186
5317,188,1.0,0.4782608695652174,0.7879,0.49,0.22804749030210414
5318,7,1.0,0.17391304347826086,0.5455,0.94,0.42106500528976143
5319,87,0.0,0.8695652173913043,0.2879,0.7,0.22804749030210414
5320,45,0.0,0.9565217391304348,0.2576,0.44,0.10532502644880687
5321,189,0.0,0.5217391304347826,0.4545,0.55,0.19301751498765723
5322,238,0.0,0.8695652173913043,0.4697,0.82,0.15786998942047725
5323,227,1.0,0.4782608695652174,0.5303,0.56,0.22804749030210414
5324,301,1.0,0.6521739130434783,0.5455,0.43,0.2631950158692841
5325,11,0.0,0.17391304347826086,0.19699999999999998,0.8,0.38603502997531447
5326,186,1.0,0.9130434782608695,0.3939,0.25,0.5789349947102387
5327,264,0.0,0.43478260869565216,0.6818,0.58,0.19301751498765723
5328,10,0.0,0.2608695652173913,0.2273,0.59,0.0
5329,431,1.0,0.6956521739130435,0.6818,0.48,0.22804749030210414
5330,6,1.0,0.21739130434782608,0.1667,0.54,0.10532502644880687
5331,308,0.0,0.6956521739130435,0.7121,0.38,0.2631950158692841
5332,112,0.0,0.6521739130434783,0.6667,0.84,0.45621253085694136
5333,7,0.0,0.0,0.2273,0.65,0.2631950158692841
5334,217,1.0,0.9565217391304348,0.5758,0.89,0.19301751498765723
5335,2,1.0,0.17391304347826086,0.3485,0.53,0.10532502644880687
5336,133,1.0,0.43478260869565216,0.5,0.55,0.19301751498765723
5337,23,0.0,0.043478260869565216,0.6212,0.53,0.15786998942047725
5338,12,0.0,0.043478260869565216,0.4545,0.94,0.22804749030210414
5339,94,1.0,0.9565217391304348,0.4091,0.54,0.22804749030210414
5340,47,0.0,0.0,0.6970000000000001,0.66,0.12284001410603033
5341,838,1.0,0.34782608695652173,0.5303,0.73,0.3508875044081345
5342,60,1.0,0.43478260869565216,0.1212,0.47,0.5439050193957917
5343,11,0.0,0.13043478260869565,0.4545,0.88,0.0
5344,10,1.0,0.17391304347826086,0.5,0.63,0.0
5345,71,0.0,0.6956521739130435,0.2273,1.0,0.15786998942047725
5346,6,1.0,0.13043478260869565,0.4545,0.88,0.0
5347,296,0.0,0.8695652173913043,0.6667,0.51,0.2631950158692841
5348,239,1.0,0.5652173913043478,0.6061,0.73,0.22804749030210414
5349,2,0.0,0.08695652173913043,0.2273,0.69,0.22804749030210414
5350,5,1.0,0.17391304347826086,0.2879,0.81,0.22804749030210414
5351,70,0.0,0.9565217391304348,0.3485,0.93,0.2631950158692841
5352,519,1.0,0.4782608695652174,0.6818,0.66,0.2631950158692841
5353,433,1.0,0.30434782608695654,0.6061,0.83,0.0
5354,154,0.0,0.5652173913043478,0.4091,0.4,0.2631950158692841
5355,669,1.0,0.7826086956521738,0.6212,0.38,0.2631950158692841
5356,24,0.0,0.043478260869565216,0.3333,0.53,0.298224991183731
5357,147,0.0,0.6956521739130435,0.3636,0.29,0.10532502644880687
5358,180,1.0,0.0,0.6212,0.38,0.298224991183731
5359,298,0.0,0.6956521739130435,0.6667,0.48,0.0
5360,195,0.0,0.6956521739130435,0.4848,0.45,0.5439050193957917
5361,513,0.0,0.7826086956521738,0.7727,0.59,0.298224991183731
5362,332,1.0,0.6956521739130435,0.5909,0.73,0.22804749030210414
5363,191,0.0,0.9565217391304348,0.7424,0.59,0.19301751498765723
5364,11,0.0,0.13043478260869565,0.2424,0.75,0.19301751498765723
5365,4,0.0,0.043478260869565216,0.5455,0.94,0.12284001410603033
5366,141,0.0,0.8695652173913043,0.5,0.36,0.22804749030210414
5367,543,1.0,0.5217391304347826,0.7121,0.62,0.3508875044081345
5368,1,0.0,0.13043478260869565,0.0303,0.45,0.298224991183731
5369,121,0.0,0.5652173913043478,0.303,0.39,0.3508875044081345
5370,100,0.0,0.3913043478260869,0.2424,0.56,0.298224991183731
